moon_illumination,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,uvIndex,visibility,weatherCode,winddirDegree,windspeedKmph,hourofday,dayofweek,month,year,dayofyear,is_holiday,y,y_pred_lstm,y_pred_prophet,y_pred_xgb
85,16,18,18,18,18,76,93,0.0,1013,18,1,10,119,100,9,5,4,6,2023,181,0,5038,5232.3735,5265.329048396886,5224.3433
85,12,17,17,17,9,79,68,0.1,1014,17,1,10,176,98,5,4,4,6,2023,181,0,4757,5039.646,5133.8116325716255,4659.2773
85,11,18,18,18,10,89,65,0.4,1014,18,1,10,176,149,5,3,4,6,2023,181,0,4631,5063.982,5054.360620907031,4625.824
85,15,18,18,18,17,88,87,0.1,1013,18,1,10,176,134,8,2,4,6,2023,181,0,4658,5068.5757,5059.796092212763,4717.3745
85,9,18,18,18,18,10,56,0.0,1014,18,1,10,113,119,9,1,4,6,2023,181,0,4788,4829.03,4954.138343042961,4702.3535
85,10,19,19,19,16,73,57,0.1,1015,19,1,10,176,141,8,0,4,6,2023,181,0,5008,5021.038,5264.454688767063,5158.7744
77,14,19,19,19,13,78,75,0.0,1013,19,1,10,119,159,6,23,3,6,2023,180,0,5325,5720.531,5616.715626380826,5611.687
77,12,20,20,20,16,10,62,0.0,1015,20,1,10,113,167,8,22,3,6,2023,180,0,5759,5865.733,5842.917640631798,6027.056
77,12,20,21,20,18,11,57,0.0,1015,20,1,10,113,163,9,21,3,6,2023,180,0,6234,6114.143,6282.925622338316,6427.095
77,15,21,22,21,17,35,69,0.0,1013,21,1,10,116,144,9,20,3,6,2023,180,0,6545,6500.354,6654.786905654108,6874.632
77,14,22,23,22,19,12,46,0.0,1015,22,1,10,113,150,10,19,3,6,2023,180,0,6627,6682.5205,6788.740760535269,6943.7397
77,13,25,25,23,18,47,41,0.0,1015,23,1,10,116,156,10,18,3,6,2023,180,0,6925,6896.2983,7507.40199990632,7196.595
77,15,25,25,23,16,31,59,0.0,1014,23,6,10,116,159,8,17,3,6,2023,180,0,7122,7342.174,8006.587477704428,7476.1147
77,13,25,25,23,17,24,39,0.0,1015,23,6,10,113,163,8,16,3,6,2023,180,0,7193,7276.197,7846.214281836228,7488.1704
77,13,25,25,23,17,12,40,0.0,1015,23,6,10,113,170,8,15,3,6,2023,180,0,7135,7290.6064,7747.567263143259,7431.7827
77,13,25,25,23,16,28,54,0.0,1015,23,6,10,116,179,7,14,3,6,2023,180,0,7032,7332.9185,7758.063941909089,7438.409
77,12,24,24,22,15,6,45,0.0,1016,22,6,10,113,187,7,13,3,6,2023,180,0,6937,7101.04,7736.604547908755,7170.4414
77,12,22,23,22,15,4,45,0.0,1017,22,6,10,113,201,7,12,3,6,2023,180,0,6857,6979.4624,7082.355248226109,7110.954
77,11,21,22,21,13,21,53,0.0,1016,21,6,10,113,209,6,11,3,6,2023,180,0,6712,6813.4775,7064.63977792329,6933.6743
77,8,20,20,20,6,4,46,0.0,1017,20,5,10,113,227,5,10,3,6,2023,180,0,6511,6286.851,6755.790805709348,6542.4478
77,8,19,18,19,9,5,48,0.0,1017,18,5,10,113,246,4,9,3,6,2023,180,0,6293,6097.329,6459.403050678078,6568.5903
77,12,17,17,17,10,70,96,0.0,1016,17,4,10,119,320,3,8,3,6,2023,180,0,5994,5912.56,6423.423745115673,6333.5776
77,7,15,15,15,10,9,56,0.0,1016,15,4,10,113,313,5,7,3,6,2023,180,0,5668,5584.213,6002.453176198333,5856.9688
77,5,15,15,15,15,8,54,0.0,1016,15,4,10,113,303,7,6,3,6,2023,180,0,5257,5462.683,5663.959977292348,5510.7466
77,13,14,14,14,16,47,96,0.0,1015,14,1,10,116,307,8,5,3,6,2023,180,0,4747,5024.139,5191.524162800588,5224.8193
77,6,14,14,14,15,3,55,0.0,1015,14,1,10,113,319,8,4,3,6,2023,180,0,4425,4822.279,4883.408499712002,4666.4414
77,7,15,15,15,17,6,56,0.0,1015,15,1,10,113,318,8,3,3,6,2023,180,0,4306,4792.7856,4821.123663506831,4589.8506
77,12,15,16,15,17,0,85,0.0,1015,16,1,10,113,312,9,2,3,6,2023,180,0,4328,4743.7593,5030.798898974852,4761.8257
77,8,16,16,16,16,2,59,0.0,1015,16,1,10,113,320,8,1,3,6,2023,180,0,4443,4680.171,4938.999833112899,4806.1504
77,9,17,17,17,16,3,61,0.0,1015,17,1,10,113,322,8,0,3,6,2023,180,0,4633,4714.5054,5134.486534756412,5064.8213
70,14,17,18,17,19,1,80,0.0,1014,17,1,10,113,309,10,23,2,6,2023,179,0,4908,5353.5474,5536.105475870755,5417.2812
70,13,19,19,19,20,3,71,0.0,1013,19,1,10,113,325,11,22,2,6,2023,179,0,5324,5790.859,5780.038633138187,5970.7075
70,13,20,20,20,21,2,68,0.0,1012,20,1,10,113,334,12,21,2,6,2023,179,0,5819,6147.7803,6138.571324882159,6437.994
70,15,21,22,21,21,18,63,0.0,1011,21,1,10,113,332,13,20,2,6,2023,179,0,6187,6598.2812,6574.910040845096,6930.9927
70,15,25,25,23,22,3,58,0.0,1011,23,1,10,113,332,14,19,2,6,2023,179,0,6339,7000.1196,7403.552028984361,7275.426
70,14,25,25,24,24,5,54,0.0,1011,24,1,10,113,333,16,18,2,6,2023,179,0,6565,7034.481,7002.291801587269,7498.6724
70,15,25,25,24,24,1,55,0.0,1011,24,6,10,113,339,16,17,2,6,2023,179,0,6732,7449.345,7482.807031907254,7619.6675
70,14,25,25,24,25,5,54,0.0,1011,24,6,10,113,338,17,16,2,6,2023,179,0,6834,7450.9824,7330.557934223778,7686.176
70,14,25,25,23,27,61,56,0.0,1011,23,5,10,119,328,17,15,2,6,2023,179,0,6787,7455.0464,7559.0469980077505,7471.224
70,16,25,25,23,25,1,60,0.0,1010,23,6,10,113,335,16,14,2,6,2023,179,0,6701,7565.9795,7626.25748822861,7450.478
70,14,24,24,23,27,30,59,0.0,1011,23,6,10,116,338,18,13,2,6,2023,179,0,6619,7470.6924,7246.397294077909,7397.7075
70,14,21,23,21,29,23,61,0.0,1011,21,6,10,113,337,20,12,2,6,2023,179,0,6575,7153.1294,7001.242817092515,7088.7163
70,12,20,21,20,32,95,71,0.0,1011,20,5,10,122,334,21,11,2,6,2023,179,0,6435,6857.9653,6795.227993681818,7063.6597
70,13,18,18,18,34,37,68,0.0,1010,18,5,10,116,335,21,10,2,6,2023,179,0,6272,6498.402,6547.181422346607,6787.622
70,12,18,18,18,34,100,74,0.0,1010,18,4,10,122,332,21,9,2,6,2023,179,0,6116,6369.955,6356.721549090105,6718.6753
70,12,16,16,16,32,93,83,0.0,1009,16,4,10,122,324,20,8,2,6,2023,179,0,5909,6098.91,6146.020899183401,6262.2725
70,13,15,16,15,30,100,84,0.0,1009,16,4,10,122,323,17,7,2,6,2023,179,0,5687,6036.959,6111.157069003356,6057.3843
70,12,15,15,15,30,99,85,0.0,1008,15,4,10,122,333,17,6,2,6,2023,179,0,5345,5896.3706,5664.33203796766,5588.128
70,13,15,15,15,32,21,87,0.0,1008,15,1,10,113,335,19,5,2,6,2023,179,0,4866,5117.4365,4969.402447914611,5155.071
70,13,16,16,16,33,86,83,0.0,1007,16,1,10,122,334,20,4,2,6,2023,179,0,4557,5162.444,4860.000436311398,4891.1333
70,13,16,16,16,35,81,83,0.0,1007,16,1,10,119,331,22,3,2,6,2023,179,0,4428,5014.5205,4740.064415501789,4756.8877
70,13,16,16,16,37,53,85,0.0,1006,16,1,10,116,326,23,2,2,6,2023,179,0,4456,4831.371,4690.579228421866,4774.4697
70,13,16,16,16,38,100,85,0.0,1006,16,1,10,122,323,23,1,2,6,2023,179,0,4583,4831.864,4828.655090036966,4854.561
70,13,17,17,17,38,100,87,0.0,1006,17,1,10,122,325,22,0,2,6,2023,179,0,4799,4833.417,5019.543480589485,5112.158
62,17,17,18,17,32,86,89,0.0,1004,17,1,10,122,291,17,23,1,6,2023,178,0,5127,5819.9526,5497.894152075072,5304.1294
62,16,19,19,19,31,53,93,0.0,1005,19,1,10,116,290,16,22,1,6,2023,178,0,5545,6033.1904,5733.162410304308,5677.329
62,17,18,19,18,30,52,92,0.0,1004,18,1,10,116,297,16,21,1,6,2023,178,0,6026,6154.938,6191.265811047055,6225.468
62,18,20,21,20,31,73,76,0.0,1002,20,1,10,119,290,16,20,1,6,2023,178,0,6403,6781.542,6543.367690813305,6526.9795
62,18,21,23,21,30,75,88,0.0,1003,21,1,10,119,283,13,19,1,6,2023,178,0,6561,6961.821,6851.844305252543,6886.1997
62,18,21,22,21,27,85,77,0.1,1003,21,1,10,176,262,14,18,1,6,2023,178,0,6810,7015.301,6794.7501898498895,6831.066
62,18,25,25,22,21,52,70,2.5,1002,22,5,10,356,241,12,17,1,6,2023,178,0,7111,7449.255,8187.580235546815,7064.3223
62,16,25,25,23,15,71,65,1.9,1003,23,5,10,356,239,13,16,1,6,2023,178,0,7244,7518.5776,7715.032341945731,7269.158
62,16,25,25,23,16,77,66,1.5,1003,23,5,10,356,238,10,15,1,6,2023,178,0,7229,7548.4106,7682.171370456614,7287.5884
62,18,25,25,22,21,90,67,0.4,1001,22,5,10,176,241,9,14,1,6,2023,178,0,7194,7766.542,8032.500701549639,7385.471
62,18,24,24,22,20,74,80,0.8,1003,22,5,10,299,230,9,13,1,6,2023,178,0,7120,7517.5156,7691.544778209502,7638.1465
62,17,21,24,21,19,87,75,0.3,1002,21,5,10,176,221,6,12,1,6,2023,178,0,7135,7417.101,7208.761587401617,7201.5264
62,18,21,23,21,16,78,74,0.2,1001,21,5,10,176,222,9,11,1,6,2023,178,0,7111,7393.009,7070.401017412638,7136.997
62,16,21,22,21,12,81,80,0.1,1002,21,5,10,176,224,10,10,1,6,2023,178,0,6979,7216.338,6887.6825090528255,7257.152
62,16,19,19,19,12,82,84,0.0,1003,19,4,10,119,213,10,9,1,6,2023,178,0,6762,6645.612,6514.966467734507,6661.0244
62,18,19,19,19,13,89,96,0.0,1001,19,4,10,122,204,10,8,1,6,2023,178,0,6571,6611.938,6339.980541610584,6620.964
62,17,19,19,19,12,67,90,0.0,1001,19,4,10,119,210,9,7,1,6,2023,178,0,6332,6441.8315,6070.203398546393,6421.788
62,17,18,18,18,14,82,91,0.0,1001,18,4,10,119,218,10,6,1,6,2023,178,0,5934,6254.776,5789.181077966609,5762.2446
62,18,18,18,18,12,100,98,0.0,1000,18,1,10,122,215,12,5,1,6,2023,178,0,5362,5303.7725,5209.670753500167,5194.4097
62,17,18,18,18,18,95,92,0.0,1001,18,1,10,122,204,12,4,1,6,2023,178,0,4987,5232.2354,4999.450803328017,4857.2544
62,17,18,18,18,18,100,92,0.0,1001,18,1,10,122,196,13,3,1,6,2023,178,0,4844,5098.221,4907.6405613291245,4712.861
62,18,18,18,18,18,79,97,0.1,1000,18,1,10,176,193,12,2,1,6,2023,178,0,4864,4999.4053,4925.46013747198,4643.808
62,17,18,18,18,18,100,91,0.0,1000,18,1,10,122,203,12,1,1,6,2023,178,0,4973,4910.214,5006.807759492232,4794.2837
62,16,18,18,18,23,100,89,0.0,1000,18,1,10,122,209,15,0,1,6,2023,178,0,5202,4826.537,5111.778553024962,5003.7227
55,18,19,19,19,19,61,95,0.0,1002,19,1,9,119,176,10,23,0,6,2023,177,0,5559,6104.8413,5470.384637150915,5334.072
55,18,19,19,19,18,84,91,0.0,1001,19,1,9,119,159,9,22,0,6,2023,177,0,6003,6268.045,5841.848687417531,5655.6865
55,18,20,20,20,16,80,89,0.0,1000,20,1,9,119,164,8,21,0,6,2023,177,0,6497,6553.054,6224.745922771431,6130.13
55,18,21,21,21,21,86,88,0.0,1002,21,1,10,122,171,11,20,0,6,2023,177,0,6842,6854.536,6499.148630900247,6508.0635
55,17,21,22,21,25,81,64,0.8,1000,21,1,10,299,189,13,19,0,6,2023,177,0,6946,6989.928,6733.326237756348,6500.558
55,17,25,25,23,28,39,58,0.0,1000,23,1,10,116,196,17,18,0,6,2023,177,0,7193,7226.6094,7287.383819703514,7391.954
55,18,25,25,23,28,98,78,0.1,1002,23,5,10,176,202,19,17,0,6,2023,177,0,7427,7912.853,7718.7240892165955,7571.185
55,17,25,25,23,32,82,55,0.1,1001,23,5,10,176,192,22,16,0,6,2023,177,0,7548,7821.877,7503.625092063563,7302.8486
55,18,25,25,24,33,84,55,0.5,1001,24,5,10,299,191,23,15,0,6,2023,177,0,7463,7897.6294,7075.229344324051,7450.244
55,18,25,25,23,31,100,74,0.1,1003,23,5,9,176,184,21,14,0,6,2023,177,0,7286,7924.282,7445.595894060762,7512.5005
55,18,24,24,22,31,75,63,0.6,1001,22,5,10,299,172,18,13,0,6,2023,177,0,7273,7621.118,7466.62265950361,7159.4595
55,18,24,24,22,30,81,67,2.1,1002,22,5,10,356,173,16,12,0,6,2023,177,0,7413,7622.122,7475.280534845921,7169.338
55,17,21,23,21,24,100,84,1.0,1004,21,5,10,305,180,15,11,0,6,2023,177,0,7335,7325.3174,6918.889017813347,7232.376
55,17,20,21,20,23,74,75,0.6,1002,20,5,10,299,190,14,10,0,6,2023,177,0,7105,7022.5835,6726.485898044511,6536.6367
55,17,21,22,21,25,69,83,0.1,1003,21,5,10,176,190,14,9,0,6,2023,177,0,6926,7104.0566,6557.452525232731,7053.7944
55,18,19,19,19,23,100,97,2.3,1005,19,4,10,356,194,11,8,0,6,2023,177,0,6753,6643.2085,6213.492240712361,6521.5107
55,17,18,18,18,18,76,92,0.1,1003,18,4,9,176,199,9,7,0,6,2023,177,0,6517,6268.0747,5956.622071788072,6068.4385
55,17,18,18,18,15,85,94,0.1,1003,18,4,10,176,193,10,6,0,6,2023,177,0,6118,6119.902,5676.248033476665,5663.9893
55,17,18,18,18,18,100,97,0.2,1004,18,1,10,176,189,12,5,0,6,2023,177,0,5524,5257.5293,5059.791276311099,5023.1973
55,18,18,18,18,20,76,96,0.1,1002,18,1,10,176,150,9,4,0,6,2023,177,0,5151,5143.569,4876.763286987852,4920.755
55,18,19,19,19,19,71,98,0.1,1002,19,1,10,176,153,10,3,0,6,2023,177,0,5023,5129.7334,4777.2504182058965,4981.436
55,17,19,19,19,19,100,97,0.8,1004,19,1,10,299,121,10,2,0,6,2023,177,0,5050,5043.0933,4816.172494591063,5015.824
55,18,18,18,18,18,71,94,0.0,1003,18,1,10,119,102,7,1,0,6,2023,177,0,5156,4897.2773,4855.290153830375,4910.196
55,18,19,19,19,20,22,92,0.0,1004,19,1,10,113,104,7,0,0,6,2023,177,0,5423,5022.6646,4964.89974071169,5244.8247
47,18,20,20,20,21,91,94,0.0,1006,20,1,10,122,85,9,23,6,6,2023,176,0,5794,5600.982,5047.531300779783,5763.2563
47,17,20,20,20,22,8,86,0.0,1006,20,1,10,113,80,12,22,6,6,2023,176,0,6261,5659.9775,5228.150779749465,5984.3325
47,17,21,21,21,19,7,83,0.0,1006,21,1,10,113,90,11,21,6,6,2023,176,0,6713,5943.3677,5612.88559080662,6497.076
47,19,22,23,22,24,46,82,0.0,1008,22,1,10,116,109,12,20,6,6,2023,176,0,7028,6292.0093,6062.727929216684,7074.3984
47,19,25,25,23,24,9,69,0.0,1007,23,1,10,113,107,13,19,6,6,2023,176,0,7107,6489.7637,6841.015869797803,7279.941
47,19,25,25,23,25,14,64,0.0,1007,23,1,10,113,114,13,18,6,6,2023,176,0,7390,6471.8965,6840.538082122451,7257.755
47,19,26,26,24,24,77,67,0.1,1007,24,5,10,176,115,13,17,6,6,2023,176,0,7612,7194.735,7284.836340541436,7317.9067
47,20,27,27,25,23,79,60,0.1,1008,25,5,10,176,115,13,16,6,6,2023,176,0,7675,7430.775,7178.289403120059,7596.0557
47,19,27,27,25,23,15,59,0.0,1008,25,7,10,113,120,12,15,6,6,2023,176,0,7593,7475.909,7218.191960592941,7428.8145
47,19,27,27,25,20,90,68,0.0,1008,25,6,10,122,123,11,14,6,6,2023,176,0,7431,7454.2573,7177.981347166504,7487.332
47,18,26,26,24,19,15,62,0.0,1009,24,6,10,113,126,10,13,6,6,2023,176,0,7287,7072.36,7096.150455687446,7160.0386
47,18,25,25,24,16,16,65,0.0,1010,24,6,10,113,136,7,12,6,6,2023,176,0,7193,6910.1855,6769.500192883604,7180.938
47,19,25,25,23,13,78,76,0.0,1010,23,5,10,119,149,6,11,6,6,2023,176,0,7089,6786.4478,7097.135998818708,6902.4844
47,17,24,24,22,10,18,70,0.0,1010,22,6,10,113,145,4,10,6,6,2023,176,0,6833,6408.3613,7054.761533736938,6841.559
47,17,21,23,21,7,19,76,0.0,1010,21,6,10,113,103,2,9,6,6,2023,176,0,6449,5929.896,6350.47889050837,6638.908
47,18,20,21,20,5,100,96,0.0,1010,20,4,10,122,43,4,8,6,6,2023,176,0,5937,5604.4,5898.271435716266,5887.489
47,16,18,18,18,9,23,87,0.0,1010,18,5,10,113,337,5,7,6,6,2023,176,0,5336,4959.7153,5555.873987238698,5186.915
47,16,18,18,18,10,19,89,0.0,1010,18,5,10,113,338,5,6,6,6,2023,176,0,4807,4799.843,5274.196179763163,4610.545
47,18,18,18,18,16,100,97,0.0,1010,18,1,10,122,329,8,5,6,6,2023,176,0,4527,4865.924,4631.765704114512,4689.6934
47,16,18,18,18,17,18,89,0.0,1010,18,1,10,113,338,8,4,6,6,2023,176,0,4505,4697.0874,4332.651653658848,4449.905
47,17,18,18,18,19,21,90,0.0,1010,18,1,10,113,344,9,3,6,6,2023,176,0,4576,4677.752,4249.216199032339,4667.1753
47,19,19,19,19,18,100,98,0.0,1010,19,1,9,122,340,9,2,6,6,2023,176,0,4685,4958.7104,4392.51399711805,5257.146
47,17,19,19,19,16,89,90,0.0,1010,19,1,9,122,325,8,1,6,6,2023,176,0,4886,4887.1973,4460.232873051427,5195.953
47,18,19,19,19,13,89,92,0.0,1010,19,1,9,122,336,6,0,6,6,2023,176,0,5174,4862.232,4681.662261596535,5515.534
40,19,20,20,20,11,72,93,0.0,1012,20,1,10,119,63,6,23,5,6,2023,175,0,5543,5746.9233,4947.621402385581,5832.607
40,19,21,21,21,11,98,97,0.0,1012,21,1,10,122,60,6,22,5,6,2023,175,0,5956,6014.7803,5333.002022684903,6025.0205
40,19,21,21,21,8,99,95,0.0,1011,21,1,10,122,56,5,21,5,6,2023,175,0,6372,6151.5845,5724.218313014098,6311.1523
40,19,22,23,22,8,95,80,0.0,1011,22,1,7,122,51,5,20,5,6,2023,175,0,6605,6638.071,6155.234191368973,6753.3833
40,20,25,25,22,9,89,88,1.1,1010,22,1,10,305,21,6,19,5,6,2023,175,0,6698,6609.208,7375.777462483586,7010.199
40,20,25,25,22,12,87,85,1.8,1010,22,1,10,356,19,8,18,5,6,2023,175,0,6854,6549.988,7354.423966959228,6963.323
40,19,25,25,23,12,100,73,1.9,1010,23,5,10,356,359,9,17,5,6,2023,175,0,6994,7007.9185,7388.91940899852,6968.508
40,19,25,25,23,10,95,90,0.7,1011,23,5,10,299,337,7,16,5,6,2023,175,0,7026,6894.404,7318.252234864474,6893.83
40,19,24,24,22,14,100,90,0.8,1011,22,5,10,299,319,5,15,5,6,2023,175,0,6911,6776.4375,7248.60758133229,6583.6426
40,18,22,24,22,12,80,72,0.3,1011,22,5,10,176,338,2,14,5,6,2023,175,0,6845,6867.3115,6647.73378635625,6516.9487
40,19,22,23,22,12,100,88,0.3,1011,22,5,10,176,56,2,13,5,6,2023,175,0,6789,6825.8286,6583.361973713439,6600.7114
40,18,21,21,21,13,100,86,0.3,1012,21,5,10,176,63,4,12,5,6,2023,175,0,6699,6562.711,6479.672521694614,6427.5884
40,18,20,21,20,14,100,81,0.2,1012,20,5,10,176,42,6,11,5,6,2023,175,0,6540,6457.0596,6529.160260913221,6494.821
40,18,20,22,20,14,100,91,0.2,1012,20,5,10,176,23,6,10,5,6,2023,175,0,6325,6331.612,6557.628927961676,6444.2705
40,18,19,19,19,15,100,94,0.1,1012,19,4,2,176,19,7,9,5,6,2023,175,0,6052,6098.6963,6175.467467810732,6345.5127
40,18,19,19,19,10,89,86,0.4,1012,19,4,2,176,18,8,8,5,6,2023,175,0,5708,6142.1963,5983.861711184375,5957.842
40,18,19,19,19,14,100,96,0.4,1011,19,4,2,176,10,9,7,5,6,2023,175,0,5362,5948.029,5737.5729462162,5710.8496
40,18,18,18,18,13,100,97,0.6,1011,18,4,2,299,6,8,6,5,6,2023,175,0,4997,5598.4736,5531.475264217897,5101.6035
40,18,19,19,19,12,85,87,1.5,1011,19,1,10,356,5,8,5,5,6,2023,175,0,4752,5140.232,4900.898881195162,5250.196
40,18,19,19,19,10,100,97,2.1,1011,19,1,2,356,12,6,4,5,6,2023,175,0,4660,5058.6714,4817.32781361877,5246.5337
40,18,18,18,18,11,100,96,3.3,1011,18,1,2,356,12,7,3,5,6,2023,175,0,4637,4880.4985,4686.045609147037,5024.8003
40,18,19,19,19,11,87,81,0.0,1012,19,1,2,122,28,7,2,5,6,2023,175,0,4697,5231.9204,4752.479700937803,5179.068
40,17,19,19,19,12,100,95,0.0,1012,19,1,10,122,34,8,1,5,6,2023,175,0,4837,5020.3813,4795.339518328166,5208.9253
40,17,18,18,18,12,98,94,0.0,1012,18,1,10,122,29,7,0,5,6,2023,175,0,5052,4830.081,4984.117563678807,5172.3545
32,16,19,19,19,13,17,85,0.0,1013,19,1,10,113,42,8,23,4,6,2023,174,0,5346,5528.242,5187.555864065676,5574.1826
32,17,19,19,19,13,71,89,0.0,1013,19,1,10,119,51,8,22,4,6,2023,174,0,5727,5781.39,5622.9596548084455,5852.4614
32,17,19,19,19,12,61,87,0.1,1013,19,1,10,176,68,7,21,4,6,2023,174,0,6165,5909.1196,6031.8434886377945,6213.454
32,16,20,20,20,13,74,79,0.1,1013,20,1,10,176,69,9,20,4,6,2023,174,0,6450,6243.0923,6340.691039493881,6484.83
32,17,20,20,20,12,82,78,0.2,1013,20,1,10,176,75,9,19,4,6,2023,174,0,6501,6379.484,6548.018929242536,6522.727
32,17,21,21,21,11,76,77,0.3,1013,21,1,10,176,64,5,18,4,6,2023,174,0,6581,6511.729,6619.832268533739,6681.9907
32,17,20,20,20,12,91,72,0.4,1013,20,5,10,176,78,10,17,4,6,2023,174,0,6709,6710.888,6934.272405368824,6596.057
32,16,20,20,20,18,93,81,0.5,1014,20,4,10,299,83,9,16,4,6,2023,174,0,6873,6506.7744,6732.517521910386,6688.4023
32,16,20,20,20,18,100,75,0.2,1014,20,4,10,176,92,10,15,4,6,2023,174,0,6944,6609.1826,6624.025469398793,6826.3853
32,15,20,20,20,18,100,76,0.3,1015,20,5,10,176,82,12,14,4,6,2023,174,0,7017,6626.863,6693.015694990136,6592.2334
32,15,20,20,20,16,100,76,0.0,1015,20,4,10,122,94,14,13,4,6,2023,174,0,7209,6530.78,6582.7870814418975,6749.429
32,15,20,20,20,19,99,73,0.0,1015,20,4,10,122,90,13,12,4,6,2023,174,0,7379,6511.258,6607.104854802542,6767.764
32,14,19,19,19,14,95,74,0.0,1016,19,4,10,122,87,13,11,4,6,2023,174,0,7380,6274.2275,6583.962310445408,6678.4727
32,15,19,19,19,14,86,76,0.0,1016,19,4,10,122,79,12,10,4,6,2023,174,0,7215,6233.379,6530.692403063214,6647.4453
32,15,18,18,18,13,81,77,0.0,1016,18,4,10,119,69,11,9,4,6,2023,174,0,6914,6046.2974,6401.891828560938,6687.9233
32,14,18,18,18,14,85,84,0.1,1017,18,4,10,176,67,11,8,4,6,2023,174,0,6560,5871.861,6223.724554907384,6414.0454
32,14,17,17,17,15,80,86,0.6,1016,17,4,10,299,58,11,7,4,6,2023,174,0,6280,5583.433,5986.277355750682,6070.482
32,14,16,16,16,15,72,89,0.4,1016,16,4,10,176,50,10,6,4,6,2023,174,0,5873,5470.1694,5673.721406970981,5525.2783
32,15,16,16,16,14,52,89,0.4,1017,16,1,10,176,52,11,5,4,6,2023,174,0,5292,4991.8477,5077.251241860966,5192.5215
32,14,17,17,17,17,71,89,0.1,1016,17,1,10,176,60,11,4,4,6,2023,174,0,4948,4996.846,4920.497071409788,4837.561
32,14,16,16,16,17,38,89,0.0,1016,16,1,10,116,58,11,3,4,6,2023,174,0,4810,4790.796,4774.79902595537,4630.0264
32,15,17,17,17,18,50,90,0.0,1017,17,1,10,116,68,12,2,4,6,2023,174,0,4819,4870.922,4812.532257760247,4640.9023
32,14,17,17,17,14,15,84,0.0,1017,17,1,10,113,63,13,1,4,6,2023,174,0,4943,4695.402,4849.624128885304,4753.012
32,13,17,17,17,14,11,79,0.0,1017,17,1,10,113,66,13,0,4,6,2023,174,0,5156,4601.8794,5004.333317750961,4968.111
24,13,17,17,17,17,67,87,0.0,1018,17,1,10,119,84,15,23,3,6,2023,173,0,5473,5302.859,5330.305802414165,5018.9688
24,13,17,17,17,15,60,84,0.0,1018,17,1,10,119,83,12,22,3,6,2023,173,0,5923,5423.4478,5705.201952208384,5383.396
24,13,18,18,18,17,47,80,0.0,1018,18,1,10,116,83,13,21,3,6,2023,173,0,6400,5778.7817,6049.044386677257,5861.221
24,13,18,18,18,24,42,73,0.0,1019,18,1,10,116,77,14,20,3,6,2023,173,0,6724,6010.351,6321.241514067808,6298.12
24,13,19,19,19,22,36,65,0.0,1019,19,1,10,116,79,19,19,3,6,2023,173,0,6866,6272.3984,6441.490926841265,6333.9697
24,12,20,21,20,27,32,61,0.0,1019,20,1,10,116,89,19,18,3,6,2023,173,0,7141,6415.6704,6517.727097665389,6587.109
24,13,20,22,20,30,30,58,0.0,1019,20,6,10,116,98,20,17,3,6,2023,173,0,7328,6656.5806,7069.096785593831,6541.3984
24,14,22,24,22,31,20,59,0.0,1019,22,6,10,113,103,21,16,3,6,2023,173,0,7460,7041.8643,6945.921388731923,7091.7607
24,14,24,24,22,33,14,57,0.0,1020,22,6,10,113,91,24,15,3,6,2023,173,0,7416,7131.167,7396.309516716542,7299.831
24,13,24,24,22,26,11,55,0.0,1020,22,6,10,113,84,23,14,3,6,2023,173,0,7321,7081.158,7390.998802738357,7220.1436
24,13,24,24,22,24,7,55,0.0,1021,22,6,10,113,86,21,13,3,6,2023,173,0,7316,7072.024,7438.385521629764,7187.7124
24,12,22,23,22,21,4,56,0.0,1021,22,6,10,113,88,18,12,3,6,2023,173,0,7292,6902.4434,6807.18251364256,7003.4
24,12,20,20,20,21,3,58,0.0,1021,20,6,10,113,88,14,11,3,6,2023,173,0,7205,6566.626,6717.647440824212,6693.8765
24,12,20,20,20,19,4,62,0.0,1022,20,5,10,113,93,12,10,3,6,2023,173,0,7103,6422.55,6562.512658813004,6778.463
24,14,19,19,19,17,6,70,0.0,1022,19,5,10,113,104,13,9,3,6,2023,173,0,6906,6287.541,6443.597827952256,6561.8794
24,15,18,18,18,14,7,78,0.0,1021,18,5,10,113,105,11,8,3,6,2023,173,0,6662,6109.655,6281.22988958136,6315.628
24,15,18,18,18,12,10,86,0.0,1021,18,5,10,113,87,8,7,3,6,2023,173,0,6345,6036.9756,6075.268173270485,6046.8286
24,14,17,17,17,16,13,89,0.0,1021,17,5,10,113,70,9,6,3,6,2023,173,0,5849,5808.2275,5758.358453379279,5450.9136
24,14,16,16,16,16,6,86,0.0,1021,16,1,10,113,54,9,5,3,6,2023,173,0,5190,5093.772,5035.924580938918,4947.1714
24,14,17,17,17,16,14,83,0.0,1021,17,1,10,113,45,9,4,3,6,2023,173,0,4797,5052.7876,4879.073206034956,4647.707
24,14,17,17,17,17,22,81,0.0,1021,17,1,10,113,56,9,3,3,6,2023,173,0,4713,4981.755,4804.727770137276,4513.257
24,14,17,17,17,17,16,79,0.0,1021,17,1,10,113,57,9,2,3,6,2023,173,0,4757,4881.015,4806.706399637811,4495.6724
24,14,18,18,18,19,10,77,0.0,1021,18,1,10,113,51,10,1,3,6,2023,173,0,4908,4874.599,4880.422153334239,4786.5825
